City,Country,Duration,Price,Airline,Airport,Depart,Return,Link,MinPrice,is_MinPrice
Incheon,Coreia do Sul,2010.0,3112.72,Qatar Airways,ICN,2023-06-14,2023-06-21,http://kayak.com/flights/DEN-ICN/2023-06-14/2023-06-21/,3112.72,1.0
Paris,França,1855.0,1206.75,WestJet,PAR,2023-06-01,2023-06-08,http://kayak.com/flights/DEN-PAR/2023-06-01/2023-06-08/,1206.75,1.0
Nova Iorque,Estados Unidos,540.0,222.74,United Airlines,NYC,2023-06-01,2023-06-05,http://kayak.com/flights/DEN-NYC/2023-06-01/2023-06-05/,222.74,1.0
Los Angeles,Estados Unidos,150.0,195.49,United Airlines,LAX,2023-06-22,2023-06-27,http://kayak.com/flights/DEN-LAX/2023-06-22/2023-06-27/,195.49,1.0
Londres,Reino Unido,1315.0,866.53,Várias companhias aéreas,LON,2023-06-04,2023-06-09,http://kayak.com/flights/DEN-LON/2023-06-04/2023-06-09/,866.53,1.0
Copenhaga,Dinamarca,1175.0,1390.01,Icelandair,CPH,2023-06-17,2023-06-24,http://kayak.com/flights/DEN-CPH/2023-06-17/2023-06-24/,1390.01,1.0
Banguecoque,Tailândia,1821.0,1688.88,Várias companhias aéreas,BKK,2023-06-12,2023-06-18,http://kayak.com/flights/DEN-BKK/2023-06-12/2023-06-18/,1688.88,1.0
Madrid,Espanha,1152.0,1362.76,Várias companhias aéreas,MAD,2023-06-19,2023-06-26,http://kayak.com/flights/DEN-MAD/2023-06-19/2023-06-26/,1362.76,1.0
Miami,Estados Unidos,256.0,214.29,Spirit Airlines,MIA,2023-06-14,2023-06-20,http://kayak.com/flights/DEN-MIA/2023-06-14/2023-06-20/,214.29,1.0
Barcelona,Espanha,2075.0,1391.89,United Airlines,BCN,2023-06-06,2023-06-12,http://kayak.com/flights/DEN-BCN/2023-06-06/2023-06-12/,1391.89,1.0
São Francisco,Estados Unidos,171.0,262.22,Frontier,SFO,2023-06-19,2023-06-23,http://kayak.com/flights/DEN-SFO/2023-06-19/2023-06-23/,262.22,1.0
Boston,Estados Unidos,810.0,267.86,Frontier,BOS,2023-06-01,2023-06-05,http://kayak.com/flights/DEN-BOS/2023-06-01/2023-06-05/,267.86,1.0
Lisboa,Portugal,1880.0,1687.0,Lufthansa,LIS,2023-06-18,2023-06-24,http://kayak.com/flights/DEN-LIS/2023-06-18/2023-06-24/,1687.0,1.0
Viena,Áustria,1555.0,1382.49,Várias companhias aéreas,VIE,2023-06-05,2023-06-11,http://kayak.com/flights/DEN-VIE/2023-06-05/2023-06-11/,1382.49,1.0
Frankfurt,Alemanha,1813.0,1566.7,Várias companhias aéreas,FRA,2023-06-22,2023-06-28,http://kayak.com/flights/DEN-FRA/2023-06-22/2023-06-28/,1566.7,1.0
Amesterdão,Holanda,950.0,1434.19,United Airlines,AMS,2023-06-09,2023-06-15,http://kayak.com/flights/DEN-AMS/2023-06-09/2023-06-15/,1434.19,1.0
Las Vegas,Estados Unidos,125.0,150.38,Frontier,LAS,2023-06-06,2023-06-10,http://kayak.com/flights/DEN-LAS/2023-06-06/2023-06-10/,150.38,1.0
Roma,Itália,1155.0,1483.06,Air Canada,ROM,2023-06-22,2023-06-29,http://kayak.com/flights/DEN-ROM/2023-06-22/2023-06-29/,1483.06,1.0
Newark,Estados Unidos,346.0,224.62,Delta,EWR,2023-06-06,2023-06-12,http://kayak.com/flights/DEN-EWR/2023-06-06/2023-06-12/,224.62,1.0
Atlanta,Estados Unidos,985.0,273.5,Frontier,ATL,2023-06-17,2023-06-24,http://kayak.com/flights/DEN-ATL/2023-06-17/2023-06-24/,273.5,1.0
Manila,Filipinas,1945.0,2244.32,Várias companhias aéreas,MNL,2023-06-09,2023-06-14,http://kayak.com/flights/DEN-MNL/2023-06-09/2023-06-14/,2244.32,1.0
Seattle,Estados Unidos,178.0,242.48,Alaska Airlines,SEA,2023-06-17,2023-06-24,http://kayak.com/flights/DEN-SEA/2023-06-17/2023-06-24/,242.48,1.0
Munique,Alemanha,1688.0,1371.22,Várias companhias aéreas,MUC,2023-06-07,2023-06-13,http://kayak.com/flights/DEN-MUC/2023-06-07/2023-06-13/,1371.22,1.0
Dallas,Estados Unidos,144.0,155.08,Frontier,DFW,2023-06-01,2023-06-08,http://kayak.com/flights/DEN-DFW/2023-06-01/2023-06-08/,155.08,1.0
Berlim,Alemanha,1970.0,3168.17,Várias companhias aéreas,BER,2023-06-15,2023-06-19,http://kayak.com/flights/DEN-BER/2023-06-15/2023-06-19/,3168.17,1.0
Singapura,Singapura,2395.0,1599.6,Várias companhias aéreas,SIN,2023-06-05,2023-06-12,http://kayak.com/flights/DEN-SIN/2023-06-05/2023-06-12/,1599.6,1.0
Dubai,Emirados Árabes Unidos,1986.0,1531.93,United Airlines,DXB,2023-06-01,2023-06-07,http://kayak.com/flights/DEN-DXB/2023-06-01/2023-06-07/,1531.93,1.0
Cancún,México,1760.0,287.59,Frontier,CUN,2023-06-01,2023-06-06,http://kayak.com/flights/DEN-CUN/2023-06-01/2023-06-06/,287.59,1.0
Cidade do México,México,415.0,315.79,Volaris,MEX,2023-06-09,2023-06-13,http://kayak.com/flights/DEN-MEX/2023-06-09/2023-06-13/,315.79,1.0
Bogotá,Colômbia,1017.0,536.65,United Airlines,BOG,2023-06-21,2023-06-28,http://kayak.com/flights/DEN-BOG/2023-06-21/2023-06-28/,536.65,1.0
Atenas,Grécia,1515.0,2702.02,Várias companhias aéreas,ATH,2023-06-12,2023-06-19,http://kayak.com/flights/DEN-ATH/2023-06-12/2023-06-19/,2702.02,1.0
Zurique,Suíça,1540.0,1298.85,Várias companhias aéreas,ZRH,2023-06-12,2023-06-17,http://kayak.com/flights/DEN-ZRH/2023-06-12/2023-06-17/,1298.85,1.0
Chicago,Estados Unidos,171.0,297.93,Frontier,CHI,2023-06-21,2023-06-26,http://kayak.com/flights/DEN-CHI/2023-06-21/2023-06-26/,297.93,1.0
Orlando,Estados Unidos,1084.0,258.46,Frontier,MCO,2023-06-20,2023-06-27,http://kayak.com/flights/DEN-MCO/2023-06-20/2023-06-27/,258.46,1.0
Sydney,Austrália,3073.0,1628.73,Air New Zealand,SYD,2023-06-07,2023-06-13,http://kayak.com/flights/DEN-SYD/2023-06-07/2023-06-13/,1628.73,1.0
Milão,Itália,1280.0,1357.12,KLM,MIL,2023-06-07,2023-06-14,http://kayak.com/flights/DEN-MIL/2023-06-07/2023-06-14/,1357.12,1.0
"Washington, D.C.",Estados Unidos,243.0,244.36,Frontier,WAS,2023-06-06,2023-06-10,http://kayak.com/flights/DEN-WAS/2023-06-06/2023-06-10/,244.36,1.0
Fort Lauderdale,Estados Unidos,907.0,273.5,Várias companhias aéreas,FLL,2023-06-10,2023-06-14,http://kayak.com/flights/DEN-FLL/2023-06-10/2023-06-14/,273.5,1.0
Toronto,Canadá,449.0,443.6,United Airlines,YYZ,2023-06-06,2023-06-13,http://kayak.com/flights/DEN-YYZ/2023-06-06/2023-06-13/,443.6,1.0
Telavive,Israel,1484.0,1839.25,Delta,TLV,2023-06-03,2023-06-10,http://kayak.com/flights/DEN-TLV/2023-06-03/2023-06-10/,1839.25,1.0
Istambul,Turquia,3195.0,1369.34,Air Canada,IST,2023-06-18,2023-06-24,http://kayak.com/flights/DEN-IST/2023-06-18/2023-06-24/,1369.34,1.0
Phoenix,Estados Unidos,120.0,178.57,Frontier,PHX,2023-06-05,2023-06-11,http://kayak.com/flights/DEN-PHX/2023-06-05/2023-06-11/,178.57,1.0
Palma de Maiorca,Espanha,1855.0,1533.81,Várias companhias aéreas,PMI,2023-06-09,2023-06-15,http://kayak.com/flights/DEN-PMI/2023-06-09/2023-06-15/,1533.81,1.0
Dublin,Irlanda,1551.0,931.38,American Airlines,DUB,2023-06-12,2023-06-19,http://kayak.com/flights/DEN-DUB/2023-06-12/2023-06-19/,931.38,1.0
Tóquio,Japão,2085.0,1231.18,WestJet,TYO,2023-06-01,2023-06-08,http://kayak.com/flights/DEN-TYO/2023-06-01/2023-06-08/,1231.18,1.0
Filadélfia,Estados Unidos,455.0,245.3,Frontier,PHL,2023-06-08,2023-06-14,http://kayak.com/flights/DEN-PHL/2023-06-08/2023-06-14/,245.3,1.0
Porto,Portugal,1715.0,1458.62,SWISS,OPO,2023-06-21,2023-06-25,http://kayak.com/flights/DEN-OPO/2023-06-21/2023-06-25/,1458.62,1.0
Bruxelas,Bélgica,1484.0,1499.03,Várias companhias aéreas,BRU,2023-06-15,2023-06-20,http://kayak.com/flights/DEN-BRU/2023-06-15/2023-06-20/,1499.03,1.0
Málaga,Espanha,1262.0,1890.0,Várias companhias aéreas,AGP,2023-06-17,2023-06-21,http://kayak.com/flights/DEN-AGP/2023-06-17/2023-06-21/,1890.0,1.0
Oslo,Noruega,1045.0,1365.58,Várias companhias aéreas,OSL,2023-06-08,2023-06-13,http://kayak.com/flights/DEN-OSL/2023-06-08/2023-06-13/,1365.58,1.0
Minneapolis,Estados Unidos,142.0,245.3,Várias companhias aéreas,MSP,2023-06-17,2023-06-24,http://kayak.com/flights/DEN-MSP/2023-06-17/2023-06-24/,245.3,1.0
Denpasar,Indonésia,2332.0,2249.02,American Airlines,DPS,2023-06-18,2023-06-23,http://kayak.com/flights/DEN-DPS/2023-06-18/2023-06-23/,2249.02,1.0
Vancouver,Canadá,665.0,627.81,United Airlines,YVR,2023-06-25,2023-06-29,http://kayak.com/flights/DEN-YVR/2023-06-25/2023-06-29/,627.81,1.0
San Juan,Porto Rico,1459.0,380.64,Várias companhias aéreas,SJU,2023-06-06,2023-06-13,http://kayak.com/flights/DEN-SJU/2023-06-06/2023-06-13/,380.64,1.0
Tampa,Estados Unidos,1719.0,321.43,Várias companhias aéreas,TPA,2023-06-14,2023-06-18,http://kayak.com/flights/DEN-TPA/2023-06-14/2023-06-18/,321.43,1.0
Estocolmo,Suécia,1020.0,1351.48,KLM,STO,2023-06-07,2023-06-14,http://kayak.com/flights/DEN-STO/2023-06-07/2023-06-14/,1351.48,1.0
Helsínquia,Finlândia,1420.0,1355.24,Várias companhias aéreas,HEL,2023-06-07,2023-06-12,http://kayak.com/flights/DEN-HEL/2023-06-07/2023-06-12/,1355.24,1.0
Honolulu,Estados Unidos,841.0,639.09,United Airlines,HNL,2023-06-02,2023-06-06,http://kayak.com/flights/DEN-HNL/2023-06-02/2023-06-06/,639.09,1.0
Lima,Perú,1585.0,603.38,United Airlines,LIM,2023-06-10,2023-06-17,http://kayak.com/flights/DEN-LIM/2023-06-10/2023-06-17/,603.38,1.0
Kuala Lumpur,Malásia,1903.0,2332.66,Qatar Airways,KUL,2023-06-14,2023-06-21,http://kayak.com/flights/DEN-KUL/2023-06-14/2023-06-21/,2332.66,1.0
San José,Costa Rica,1188.0,662.59,Várias companhias aéreas,SJO,2023-06-05,2023-06-09,http://kayak.com/flights/DEN-SJO/2023-06-05/2023-06-09/,662.59,1.0
Praga,República Checa,1495.0,1707.68,Várias companhias aéreas,PRG,2023-06-10,2023-06-15,http://kayak.com/flights/DEN-PRG/2023-06-10/2023-06-15/,1707.68,1.0
São Diego,Estados Unidos,150.0,150.38,Frontier,SAN,2023-06-10,2023-06-14,http://kayak.com/flights/DEN-SAN/2023-06-10/2023-06-14/,150.38,1.0
Houston,Estados Unidos,161.0,169.17,Frontier,IAH,2023-06-16,2023-06-20,http://kayak.com/flights/DEN-IAH/2023-06-16/2023-06-20/,169.17,1.0
Genebra,Suíça,1445.0,1302.61,Várias companhias aéreas,GVA,2023-06-12,2023-06-17,http://kayak.com/flights/DEN-GVA/2023-06-12/2023-06-17/,1302.61,1.0
Portland,Estados Unidos,171.0,188.91,Frontier,PDX,2023-06-04,2023-06-11,http://kayak.com/flights/DEN-PDX/2023-06-04/2023-06-11/,188.91,1.0
Nice,França,2070.0,1340.2,United Airlines,NCE,2023-06-07,2023-06-12,http://kayak.com/flights/DEN-NCE/2023-06-07/2023-06-12/,1340.2,1.0
Austin,Estados Unidos,138.0,261.28,United Airlines,AUS,2023-06-10,2023-06-14,http://kayak.com/flights/DEN-AUS/2023-06-10/2023-06-14/,261.28,1.0
Veneza,Itália,1075.0,1443.58,Várias companhias aéreas,VCE,2023-06-10,2023-06-17,http://kayak.com/flights/DEN-VCE/2023-06-10/2023-06-17/,1443.58,1.0
Seul,Coreia do Sul,2010.0,3112.72,Qatar Airways,SEL,2023-06-14,2023-06-21,http://kayak.com/flights/DEN-SEL/2023-06-14/2023-06-21/,3112.72,1.0
Charlotte,Estados Unidos,962.0,191.73,Frontier,CLT,2023-06-01,2023-06-05,http://kayak.com/flights/DEN-CLT/2023-06-01/2023-06-05/,191.73,1.0
Cidade de Ho Chi Minh,Vietname,1713.0,2972.69,Várias companhias aéreas,SGN,2023-06-14,2023-06-21,http://kayak.com/flights/DEN-SGN/2023-06-14/2023-06-21/,2972.69,1.0
Montreal,Canadá,696.0,580.82,Air Canada,YUL,2023-06-22,2023-06-28,http://kayak.com/flights/DEN-YUL/2023-06-22/2023-06-28/,580.82,1.0
Nashville,Estados Unidos,1016.0,296.05,Várias companhias aéreas,BNA,2023-06-04,2023-06-10,http://kayak.com/flights/DEN-BNA/2023-06-04/2023-06-10/,296.05,1.0
Raleigh,Estados Unidos,515.0,326.13,Frontier,RDU,2023-06-14,2023-06-19,http://kayak.com/flights/DEN-RDU/2023-06-14/2023-06-19/,326.13,1.0
Salt Lake City,Estados Unidos,94.0,140.98,Frontier,SLC,2023-06-23,2023-06-27,http://kayak.com/flights/DEN-SLC/2023-06-23/2023-06-27/,140.98,1.0
Buenos Aires,Argentina,1392.0,1326.11,Delta,BUE,2023-06-10,2023-06-17,http://kayak.com/flights/DEN-BUE/2023-06-10/2023-06-17/,1326.11,1.0
Edimburgo,Reino Unido,1085.0,1166.33,United Airlines,EDI,2023-06-07,2023-06-14,http://kayak.com/flights/DEN-EDI/2023-06-07/2023-06-14/,1166.33,1.0
Detroit,Estados Unidos,181.0,334.58,Delta,DTW,2023-06-08,2023-06-12,http://kayak.com/flights/DEN-DTW/2023-06-08/2023-06-12/,334.58,1.0
Medellín,Colômbia,1842.0,856.19,Spirit Airlines,MDE,2023-06-15,2023-06-20,http://kayak.com/flights/DEN-MDE/2023-06-15/2023-06-20/,856.19,1.0
Nova Orleães,Estados Unidos,380.0,302.63,Várias companhias aéreas,MSY,2023-06-15,2023-06-19,http://kayak.com/flights/DEN-MSY/2023-06-15/2023-06-19/,302.63,1.0
Baltimore,Estados Unidos,247.0,244.36,Frontier,BWI,2023-06-06,2023-06-10,http://kayak.com/flights/DEN-BWI/2023-06-06/2023-06-10/,244.36,1.0
Phuket,Tailândia,2712.0,2035.68,Várias companhias aéreas,HKT,2023-06-24,2023-06-29,http://kayak.com/flights/DEN-HKT/2023-06-24/2023-06-29/,2035.68,1.0
Rio de Janeiro,Brasil,2060.0,1274.41,Copa Airlines,RIO,2023-06-07,2023-06-11,http://kayak.com/flights/DEN-RIO/2023-06-07/2023-06-11/,1274.41,1.0
