City,Country,Duration,Price,Airline,Airport,Depart,Return,Link,MinPrice,is_MinPrice
Eugene,Estados Unidos,927.0,177.63,Várias companhias aéreas,EUG,2023-03-27,2023-04-03,http://kayak.com/flights/DEN-EUG/2023-03-27/2023-04-03/,177.63,1.0
Tromsø,Noruega,1175.0,1247.16,Scandinavian Airlines,TOS,2023-09-27,2023-10-03,http://kayak.com/flights/DEN-TOS/2023-09-27/2023-10-03/,1247.16,1.0
Cuzco,Perú,1034.0,738.71,LATAM Airlines,CUZ,2023-03-20,2023-03-25,http://kayak.com/flights/DEN-CUZ/2023-03-20/2023-03-25/,738.71,1.0
Granada,Espanha,1892.0,1614.63,Várias companhias aéreas,GRX,2023-05-23,2023-05-29,http://kayak.com/flights/DEN-GRX/2023-05-23/2023-05-29/,1614.63,1.0
Saraievo,Bósnia-Herzegóvina,1243.0,1037.58,Várias companhias aéreas,SJJ,2023-04-07,2023-04-12,http://kayak.com/flights/DEN-SJJ/2023-04-07/2023-04-12/,1037.58,1.0
Lamezia Terme,Itália,2375.0,1269.72,ITA Airways,SUF,2023-04-02,2023-04-09,http://kayak.com/flights/DEN-SUF/2023-04-02/2023-04-09/,1269.72,1.0
Cidade de Belize,Belize,1044.0,298.87,American Airlines,BZE,2023-09-07,2023-09-13,http://kayak.com/flights/DEN-BZE/2023-09-07/2023-09-13/,298.87,1.0
Providenciales,Ilhas Turcas e Caicos,1164.0,415.41,Delta,PLS,2023-04-22,2023-04-29,http://kayak.com/flights/DEN-PLS/2023-04-22/2023-04-29/,415.41,1.0
Greensboro,Estados Unidos,395.0,295.11,American Airlines,GSO,2023-04-07,2023-04-13,http://kayak.com/flights/DEN-GSO/2023-04-07/2023-04-13/,295.11,1.0
Simpson Bay,São Martinho (Sint Maarten),1805.0,621.23,Várias companhias aéreas,SXM,2023-04-07,2023-04-14,http://kayak.com/flights/DEN-SXM/2023-04-07/2023-04-14/,621.23,1.0
White Plains,Estados Unidos,537.0,284.77,American Airlines,HPN,2023-04-10,2023-04-17,http://kayak.com/flights/DEN-HPN/2023-04-10/2023-04-17/,284.77,1.0
San Andrés,Colômbia,1293.0,1761.25,Delta,ADZ,2023-04-01,2023-04-07,http://kayak.com/flights/DEN-ADZ/2023-04-01/2023-04-07/,1761.25,1.0
Tulsa,Estados Unidos,117.0,148.5,United Airlines,TUL,2023-04-08,2023-04-15,http://kayak.com/flights/DEN-TUL/2023-04-08/2023-04-15/,148.5,1.0
Redmond,Estados Unidos,155.0,176.69,United Airlines,RDM,2023-04-10,2023-04-17,http://kayak.com/flights/DEN-RDM/2023-04-10/2023-04-17/,176.69,1.0
Dar Es Salaam,Tanzânia,2805.0,1624.97,Várias companhias aéreas,DAR,2023-08-01,2023-08-08,http://kayak.com/flights/DEN-DAR/2023-08-01/2023-08-08/,1624.97,1.0
Newcastle upon Tyne,Reino Unido,1045.0,744.35,Delta,NCL,2023-04-10,2023-04-17,http://kayak.com/flights/DEN-NCL/2023-04-10/2023-04-17/,744.35,1.0
Saint-Denis,Ilha da Reunião,2538.0,2773.44,Air France,RUN,2023-08-02,2023-08-09,http://kayak.com/flights/DEN-RUN/2023-08-02/2023-08-09/,2773.44,1.0
Vigo,Espanha,1915.0,1600.54,Iberia,VGO,2023-06-21,2023-06-26,http://kayak.com/flights/DEN-VGO/2023-06-21/2023-06-26/,1600.54,1.0
Génova,Itália,1123.0,1420.09,Várias companhias aéreas,GOA,2023-09-14,2023-09-21,http://kayak.com/flights/DEN-GOA/2023-09-14/2023-09-21/,1420.09,1.0
Varna,Bulgária,2050.0,1492.46,Lufthansa,VAR,2023-08-10,2023-08-16,http://kayak.com/flights/DEN-VAR/2023-08-10/2023-08-16/,1492.46,1.0
Manama,Bahrain,1565.0,1245.28,British Airways,BAH,2023-05-10,2023-05-16,http://kayak.com/flights/DEN-BAH/2023-05-10/2023-05-16/,1245.28,1.0
Christchurch,Nova Zelândia,2104.0,1431.37,Qantas Airways,CHC,2023-09-13,2023-09-20,http://kayak.com/flights/DEN-CHC/2023-09-13/2023-09-20/,1431.37,1.0
Aguadilla,Porto Rico,1031.0,207.71,Frontier,BQN,2023-04-25,2023-05-02,http://kayak.com/flights/DEN-BQN/2023-04-25/2023-05-02/,207.71,1.0
Panama City,Estados Unidos,480.0,250.94,Delta,ECP,2023-04-22,2023-04-29,http://kayak.com/flights/DEN-ECP/2023-04-22/2023-04-29/,250.94,1.0
Fort-de-France,Martinica,1270.0,1187.01,Air Canada,FDF,2023-04-08,2023-04-15,http://kayak.com/flights/DEN-FDF/2023-04-08/2023-04-15/,1187.01,1.0
Kalispell,Estados Unidos,716.0,207.71,Várias companhias aéreas,FCA,2023-04-09,2023-04-16,http://kayak.com/flights/DEN-FCA/2023-04-09/2023-04-16/,207.71,1.0
Missoula,Estados Unidos,121.0,176.69,United Airlines,MSO,2023-04-12,2023-04-18,http://kayak.com/flights/DEN-MSO/2023-04-12/2023-04-18/,176.69,1.0
Vitória,Canadá,872.0,567.66,Air Canada,YYJ,2023-05-31,2023-06-06,http://kayak.com/flights/DEN-YYJ/2023-05-31/2023-06-06/,567.66,1.0
Medford,Estados Unidos,164.0,195.49,United Airlines,MFR,2023-05-10,2023-05-14,http://kayak.com/flights/DEN-MFR/2023-05-10/2023-05-14/,195.49,1.0
León,México,1885.0,492.48,Várias companhias aéreas,BJX,2023-05-26,2023-05-30,http://kayak.com/flights/DEN-BJX/2023-05-26/2023-05-30/,492.48,1.0
Little Rock,Estados Unidos,147.0,106.21,Frontier,LIT,2023-03-18,2023-03-25,http://kayak.com/flights/DEN-LIT/2023-03-18/2023-03-25/,106.21,1.0
Colorado Springs,Estados Unidos,55.0,333.64,United Airlines,COS,2023-06-01,2023-06-08,http://kayak.com/flights/DEN-COS/2023-06-01/2023-06-08/,333.64,1.0
Shannon,Irlanda,955.0,696.42,United Airlines,SNN,2023-04-10,2023-04-17,http://kayak.com/flights/DEN-SNN/2023-04-10/2023-04-17/,696.42,1.0
Papete,Polinésia Francesa,2079.0,931.38,Várias companhias aéreas,PPT,2023-04-20,2023-04-26,http://kayak.com/flights/DEN-PPT/2023-04-20/2023-04-26/,931.38,1.0
La Corunha,Espanha,1434.0,1482.12,Várias companhias aéreas,LCG,2023-04-09,2023-04-13,http://kayak.com/flights/DEN-LCG/2023-04-09/2023-04-13/,1482.12,1.0
Entebbe,Uganda,2545.0,1864.63,Qatar Airways,EBB,2023-05-17,2023-05-22,http://kayak.com/flights/DEN-EBB/2023-05-17/2023-05-22/,1864.63,1.0
Nadi,Fiji,1228.0,1102.43,American Airlines,NAN,2023-09-09,2023-09-15,http://kayak.com/flights/DEN-NAN/2023-09-09/2023-09-15/,1102.43,1.0
Coolangatta,Austrália,1521.0,2449.2,Várias companhias aéreas,OOL,2023-05-03,2023-05-10,http://kayak.com/flights/DEN-OOL/2023-05-03/2023-05-10/,2449.2,1.0
Manchester,Estados Unidos,739.0,423.87,United Airlines,MHT,2023-04-10,2023-04-17,http://kayak.com/flights/DEN-MHT/2023-04-10/2023-04-17/,423.87,1.0
Willemstad,Curaçao,1267.0,383.46,American Airlines,CUR,2023-10-23,2023-10-30,http://kayak.com/flights/DEN-CUR/2023-10-23/2023-10-30/,383.46,1.0
Harrisburg,Estados Unidos,1719.0,246.24,Várias companhias aéreas,MDT,2023-03-20,2023-03-24,http://kayak.com/flights/DEN-MDT/2023-03-20/2023-03-24/,246.24,1.0
Wilmington,Estados Unidos,443.0,513.15,American Airlines,ILM,2023-09-25,2023-10-01,http://kayak.com/flights/DEN-ILM/2023-09-25/2023-10-01/,513.15,1.0
Mérida,México,563.0,470.86,American Airlines,MID,2023-08-09,2023-08-13,http://kayak.com/flights/DEN-MID/2023-08-09/2023-08-13/,470.86,1.0
Dayton,Estados Unidos,364.0,367.48,American Airlines,DAY,2023-04-10,2023-04-15,http://kayak.com/flights/DEN-DAY/2023-04-10/2023-04-15/,367.48,1.0
Grande Caimão,Ilhas Cayman,1805.0,411.65,Várias companhias aéreas,GCM,2023-05-01,2023-05-05,http://kayak.com/flights/DEN-GCM/2023-05-01/2023-05-05/,411.65,1.0
Porto Plata,República Dominicana,1196.0,571.42,American Airlines,POP,2023-06-17,2023-06-24,http://kayak.com/flights/DEN-POP/2023-06-17/2023-06-24/,571.42,1.0
Georgetown,Guiana,1625.0,683.26,Várias companhias aéreas,GEO,2023-04-08,2023-04-15,http://kayak.com/flights/DEN-GEO/2023-04-08/2023-04-15/,683.26,1.0
Cúcuta,Colômbia,1472.0,524.43,Várias companhias aéreas,CUC,2023-05-09,2023-05-14,http://kayak.com/flights/DEN-CUC/2023-05-09/2023-05-14/,524.43,1.0
New Windsor,Estados Unidos,749.0,976.49,Frontier,SWF,2023-06-07,2023-06-11,http://kayak.com/flights/DEN-SWF/2023-06-07/2023-06-11/,976.49,1.0
Bucaramanga,Colômbia,1837.0,544.17,Várias companhias aéreas,BGA,2023-04-09,2023-04-16,http://kayak.com/flights/DEN-BGA/2023-04-09/2023-04-16/,544.17,1.0
Billings,Estados Unidos,333.0,421.05,Delta,BIL,2023-03-20,2023-03-25,http://kayak.com/flights/DEN-BIL/2023-03-20/2023-03-25/,421.05,1.0
Kelowna,Canadá,1274.0,531.95,United Airlines,YLW,2023-04-15,2023-04-22,http://kayak.com/flights/DEN-YLW/2023-04-15/2023-04-22/,531.95,1.0
Saskatoon,Canadá,961.0,567.66,Air Canada,YXE,2023-04-30,2023-05-06,http://kayak.com/flights/DEN-YXE/2023-04-30/2023-05-06/,567.66,1.0
Fayetteville,Estados Unidos,123.0,103.39,Frontier,XNA,2023-04-10,2023-04-17,http://kayak.com/flights/DEN-XNA/2023-04-10/2023-04-17/,103.39,1.0
Cedar Rapids,Estados Unidos,134.0,176.69,United Airlines,CID,2023-05-06,2023-05-12,http://kayak.com/flights/DEN-CID/2023-05-06/2023-05-12/,176.69,1.0
Mombaça,Quénia,1960.0,1593.96,United Airlines,MBA,2023-03-18,2023-03-25,http://kayak.com/flights/DEN-MBA/2023-03-18/2023-03-25/,1593.96,1.0
St John's,Canadá,1245.0,926.68,Várias companhias aéreas,YYT,2023-03-22,2023-03-27,http://kayak.com/flights/DEN-YYT/2023-03-22/2023-03-27/,926.68,1.0
Leeds,Reino Unido,1315.0,796.98,KLM,LBA,2023-03-31,2023-04-04,http://kayak.com/flights/DEN-LBA/2023-03-31/2023-04-04/,796.98,1.0
Antananarivo,Madagáscar,1850.0,1979.29,Kenya Airways,TNR,2023-08-02,2023-08-07,http://kayak.com/flights/DEN-TNR/2023-08-02/2023-08-07/,1979.29,1.0
Trieste,Itália,1005.0,1497.15,Lufthansa,TRS,2023-05-10,2023-05-15,http://kayak.com/flights/DEN-TRS/2023-05-10/2023-05-15/,1497.15,1.0
Jerez de la Frontera,Espanha,1745.0,4292.21,Várias companhias aéreas,XRY,2023-10-03,2023-10-10,http://kayak.com/flights/DEN-XRY/2023-10-03/2023-10-10/,4292.21,1.0
Ancara,Turquia,1970.0,1263.14,Várias companhias aéreas,ANK,2023-04-09,2023-04-16,http://kayak.com/flights/DEN-ANK/2023-04-09/2023-04-16/,1263.14,1.0
Baku,Azerbeijão,1796.0,1099.61,Várias companhias aéreas,GYD,2023-04-10,2023-04-16,http://kayak.com/flights/DEN-GYD/2023-04-10/2023-04-16/,1099.61,1.0
Fairbanks,Estados Unidos,472.0,437.97,Delta,FAI,2023-10-17,2023-10-21,http://kayak.com/flights/DEN-FAI/2023-10-17/2023-10-21/,437.97,1.0
Valparaíso,Estados Unidos,831.0,203.01,Várias companhias aéreas,VPS,2023-04-03,2023-04-07,http://kayak.com/flights/DEN-VPS/2023-04-03/2023-04-07/,203.01,1.0
Daytona Beach,Estados Unidos,492.0,362.78,American Airlines,DAB,2023-04-10,2023-04-17,http://kayak.com/flights/DEN-DAB/2023-04-10/2023-04-17/,362.78,1.0
Huntsville,Estados Unidos,354.0,213.35,Delta,HSV,2023-08-08,2023-08-14,http://kayak.com/flights/DEN-HSV/2023-08-08/2023-08-14/,213.35,1.0
Comayagua,Honduras,1135.0,520.67,Spirit Airlines,XPL,2023-05-19,2023-05-26,http://kayak.com/flights/DEN-XPL/2023-05-19/2023-05-26/,520.67,1.0
Lexington,Estados Unidos,449.0,416.35,United Airlines,LEX,2023-04-27,2023-05-01,http://kayak.com/flights/DEN-LEX/2023-04-27/2023-05-01/,416.35,1.0
Saint George.s,Granada,1397.0,500.93,American Airlines,GND,2023-11-04,2023-11-11,http://kayak.com/flights/DEN-GND/2023-11-04/2023-11-11/,500.93,1.0
Pasco,Estados Unidos,858.0,315.79,Várias companhias aéreas,PSC,2023-04-09,2023-04-16,http://kayak.com/flights/DEN-PSC/2023-04-09/2023-04-16/,315.79,1.0
Santa Barbara,Estados Unidos,157.0,234.02,United Airlines,SBA,2023-04-09,2023-04-16,http://kayak.com/flights/DEN-SBA/2023-04-09/2023-04-16/,234.02,1.0
Sioux Falls,Estados Unidos,104.0,157.9,United Airlines,FSD,2023-05-07,2023-05-12,http://kayak.com/flights/DEN-FSD/2023-05-07/2023-05-12/,157.9,1.0
Long Beach,Estados Unidos,312.0,420.11,Delta,LGB,2023-03-19,2023-03-24,http://kayak.com/flights/DEN-LGB/2023-03-19/2023-03-24/,420.11,1.0
Santa Rosa,Estados Unidos,1170.0,468.98,American Airlines,STS,2023-06-08,2023-06-13,http://kayak.com/flights/DEN-STS/2023-06-08/2023-06-13/,468.98,1.0
Krabi,Tailândia,2010.0,1821.4,Várias companhias aéreas,KBV,2023-09-11,2023-09-15,http://kayak.com/flights/DEN-KBV/2023-09-11/2023-09-15/,1821.4,1.0
Cork,Irlanda,1242.0,817.66,Delta,ORK,2023-04-10,2023-04-17,http://kayak.com/flights/DEN-ORK/2023-04-10/2023-04-17/,817.66,1.0
Banjul,Gâmbia,3825.0,5011.18,Várias companhias aéreas,BJL,2023-05-09,2023-05-16,http://kayak.com/flights/DEN-BJL/2023-05-09/2023-05-16/,5011.18,1.0
Dalaman,Turquia,2685.0,1206.75,British Airways,DLM,2023-04-13,2023-04-18,http://kayak.com/flights/DEN-DLM/2023-04-13/2023-04-18/,1206.75,1.0
Jaipur,Índia,1960.0,1697.34,Várias companhias aéreas,JAI,2023-12-18,2023-12-25,http://kayak.com/flights/DEN-JAI/2023-12-18/2023-12-25/,1697.34,1.0
Cairns,Austrália,2200.0,2164.43,Várias companhias aéreas,CNS,2023-04-13,2023-04-20,http://kayak.com/flights/DEN-CNS/2023-04-13/2023-04-20/,2164.43,1.0
Allentown,Estados Unidos,490.0,544.17,Delta,ABE,2023-06-13,2023-06-20,http://kayak.com/flights/DEN-ABE/2023-06-13/2023-06-20/,544.17,1.0
Bangor,Estados Unidos,647.0,464.28,Delta,BGR,2023-05-09,2023-05-15,http://kayak.com/flights/DEN-BGR/2023-05-09/2023-05-15/,464.28,1.0
Saint John's,Antígua e Barbuda,2828.0,890.02,American Airlines,ANU,2023-03-13,2023-03-19,http://kayak.com/flights/DEN-ANU/2023-03-13/2023-03-19/,890.02,1.0
Chattanooga,Estados Unidos,517.0,320.49,American Airlines,CHA,2023-04-17,2023-04-24,http://kayak.com/flights/DEN-CHA/2023-04-17/2023-04-24/,320.49,1.0
Akron,Estados Unidos,480.0,288.53,United Airlines,CAK,2023-04-20,2023-04-27,http://kayak.com/flights/DEN-CAK/2023-04-20/2023-04-27/,288.53,1.0
Tallahassee,Estados Unidos,433.0,440.79,Delta,TLH,2023-05-12,2023-05-16,http://kayak.com/flights/DEN-TLH/2023-05-12/2023-05-16/,440.79,1.0
Pasto,Colômbia,1350.0,557.32,Várias companhias aéreas,PSO,2023-04-18,2023-04-25,http://kayak.com/flights/DEN-PSO/2023-04-18/2023-04-25/,557.32,1.0
Fargo,Estados Unidos,829.0,203.95,Várias companhias aéreas,FAR,2023-05-03,2023-05-07,http://kayak.com/flights/DEN-FAR/2023-05-03/2023-05-07/,203.95,1.0
Bellingham,Estados Unidos,1257.0,562.02,Várias companhias aéreas,BLI,2023-03-24,2023-03-29,http://kayak.com/flights/DEN-BLI/2023-03-24/2023-03-29/,562.02,1.0
Mazatlán,México,1544.0,468.98,Várias companhias aéreas,MZT,2023-03-29,2023-04-05,http://kayak.com/flights/DEN-MZT/2023-03-29/2023-04-05/,468.98,1.0
Oaxaca,México,1710.0,437.03,Várias companhias aéreas,OAX,2023-05-17,2023-05-24,http://kayak.com/flights/DEN-OAX/2023-05-17/2023-05-24/,437.03,1.0
Jackson,Estados Unidos,419.0,243.42,American Airlines,JAN,2023-04-18,2023-04-22,http://kayak.com/flights/DEN-JAN/2023-04-18/2023-04-22/,243.42,1.0
San Luis Obispo,Estados Unidos,348.0,349.62,United Airlines,SBP,2023-08-31,2023-09-04,http://kayak.com/flights/DEN-SBP/2023-08-31/2023-09-04/,349.62,1.0
Querétaro,México,762.0,581.76,American Airlines,QRO,2023-05-18,2023-05-22,http://kayak.com/flights/DEN-QRO/2023-05-18/2023-05-22/,581.76,1.0
Boracay,Filipinas,1975.0,3557.26,Várias companhias aéreas,MPH,2023-11-04,2023-11-11,http://kayak.com/flights/DEN-MPH/2023-11-04/2023-11-11/,3557.26,1.0
Luleå,Suécia,1675.0,1233.06,Scandinavian Airlines,LLA,2023-04-07,2023-04-12,http://kayak.com/flights/DEN-LLA/2023-04-07/2023-04-12/,1233.06,1.0
Cartum,Sudão,2091.0,1362.76,Várias companhias aéreas,KRT,2023-03-17,2023-03-23,http://kayak.com/flights/DEN-KRT/2023-03-17/2023-03-23/,1362.76,1.0
Pula,Croácia,2390.0,1515.01,Várias companhias aéreas,PUY,2023-06-13,2023-06-20,http://kayak.com/flights/DEN-PUY/2023-06-13/2023-06-20/,1515.01,1.0
Préveza,Grécia,1800.0,1511.25,Várias companhias aéreas,PVK,2023-08-23,2023-08-28,http://kayak.com/flights/DEN-PVK/2023-08-23/2023-08-28/,1511.25,1.0
Traverse City,Estados Unidos,1275.0,267.86,American Airlines,TVC,2023-08-25,2023-08-29,http://kayak.com/flights/DEN-TVC/2023-08-25/2023-08-29/,267.86,1.0
Cozumel,México,616.0,391.91,American Airlines,CZM,2023-08-14,2023-08-18,http://kayak.com/flights/DEN-CZM/2023-08-14/2023-08-18/,391.91,1.0
Melbourne,Estados Unidos,1121.0,307.33,American Airlines,MLB,2023-04-29,2023-05-06,http://kayak.com/flights/DEN-MLB/2023-04-29/2023-05-06/,307.33,1.0
Flint,Estados Unidos,1075.0,239.66,Várias companhias aéreas,FNT,2023-05-03,2023-05-10,http://kayak.com/flights/DEN-FNT/2023-05-03/2023-05-10/,239.66,1.0
Roanoke,Estados Unidos,493.0,280.07,American Airlines,ROA,2023-04-26,2023-05-02,http://kayak.com/flights/DEN-ROA/2023-04-26/2023-05-02/,280.07,1.0
Gainesville,Estados Unidos,491.0,307.33,American Airlines,GNV,2023-04-08,2023-04-15,http://kayak.com/flights/DEN-GNV/2023-04-08/2023-04-15/,307.33,1.0
Green Bay,Estados Unidos,1420.0,357.14,United Airlines,GRB,2023-04-24,2023-04-28,http://kayak.com/flights/DEN-GRB/2023-04-24/2023-04-28/,357.14,1.0
Appleton,Estados Unidos,608.0,246.24,Delta,ATW,2023-03-30,2023-04-04,http://kayak.com/flights/DEN-ATW/2023-03-30/2023-04-04/,246.24,1.0
Charlottesville,Estados Unidos,584.0,271.62,American Airlines,CHO,2023-04-26,2023-05-02,http://kayak.com/flights/DEN-CHO/2023-04-26/2023-05-02/,271.62,1.0
Worcester,Estados Unidos,519.0,502.81,JetBlue,ORH,2023-06-22,2023-06-28,http://kayak.com/flights/DEN-ORH/2023-06-22/2023-06-28/,502.81,1.0
Mobile,Estados Unidos,467.0,326.13,United Airlines,MOB,2023-04-08,2023-04-15,http://kayak.com/flights/DEN-MOB/2023-04-08/2023-04-15/,326.13,1.0
Atlantic City,Estados Unidos,565.0,598.68,Várias companhias aéreas,ACY,2023-05-26,2023-05-30,http://kayak.com/flights/DEN-ACY/2023-05-26/2023-05-30/,598.68,1.0
South Bend,Estados Unidos,517.0,663.52,Delta,SBN,2023-03-22,2023-03-26,http://kayak.com/flights/DEN-SBN/2023-03-22/2023-03-26/,663.52,1.0
Fort Wayne,Estados Unidos,582.0,652.25,Delta,FWA,2023-03-16,2023-03-20,http://kayak.com/flights/DEN-FWA/2023-03-16/2023-03-20/,652.25,1.0
New Haven,Estados Unidos,1773.0,296.99,Várias companhias aéreas,HVN,2023-04-20,2023-04-24,http://kayak.com/flights/DEN-HVN/2023-04-20/2023-04-24/,296.99,1.0
Punta Gorda,Estados Unidos,913.0,215.23,Várias companhias aéreas,PGD,2023-04-24,2023-04-28,http://kayak.com/flights/DEN-PGD/2023-04-24/2023-04-28/,215.23,1.0
Islip,Estados Unidos,1354.0,284.77,Várias companhias aéreas,ISP,2023-04-21,2023-04-26,http://kayak.com/flights/DEN-ISP/2023-04-21/2023-04-26/,284.77,1.0
Juneau,Estados Unidos,667.0,401.31,Alaska Airlines,JNU,2023-06-05,2023-06-09,http://kayak.com/flights/DEN-JNU/2023-06-05/2023-06-09/,401.31,1.0
Aspen,Estados Unidos,70.0,370.3,United Airlines,ASE,2023-06-20,2023-06-24,http://kayak.com/flights/DEN-ASE/2023-06-20/2023-06-24/,370.3,1.0
Chihuahua,México,135.0,219.93,Volaris,CUU,2023-11-07,2023-11-14,http://kayak.com/flights/DEN-CUU/2023-11-07/2023-11-14/,219.93,1.0
Rapid City,Estados Unidos,89.0,200.19,United Airlines,RAP,2023-04-29,2023-05-05,http://kayak.com/flights/DEN-RAP/2023-04-29/2023-05-05/,200.19,1.0
Mcallen,Estados Unidos,839.0,449.24,Várias companhias aéreas,MFE,2023-03-20,2023-03-25,http://kayak.com/flights/DEN-MFE/2023-03-20/2023-03-25/,449.24,1.0
Ciudad Juárez,México,1004.0,493.42,Várias companhias aéreas,CJS,2023-04-06,2023-04-11,http://kayak.com/flights/DEN-CJS/2023-04-06/2023-04-11/,493.42,1.0
Aguascalientes,México,928.0,586.46,United Airlines,AGU,2023-05-01,2023-05-07,http://kayak.com/flights/DEN-AGU/2023-05-01/2023-05-07/,586.46,1.0
Acapulco,México,1544.0,608.08,Várias companhias aéreas,ACA,2023-04-07,2023-04-14,http://kayak.com/flights/DEN-ACA/2023-04-07/2023-04-14/,608.08,1.0
Veracruz,México,1725.0,412.59,Várias companhias aéreas,VER,2023-05-03,2023-05-08,http://kayak.com/flights/DEN-VER/2023-05-03/2023-05-08/,412.59,1.0
Baton Rouge,Estados Unidos,865.0,314.85,United Airlines,BTR,2023-04-12,2023-04-18,http://kayak.com/flights/DEN-BTR/2023-04-12/2023-04-18/,314.85,1.0
Morelia,México,840.0,595.86,United Airlines,MLM,2024-02-01,2024-02-06,http://kayak.com/flights/DEN-MLM/2024-02-01/2024-02-06/,595.86,1.0
Cataratas Vitória,Zimbábue,2020.0,1777.22,Lufthansa,VFA,2024-02-26,2024-03-03,http://kayak.com/flights/DEN-VFA/2024-02-26/2024-03-03/,1777.22,1.0
Gaborone,Botsuana,2325.0,1842.07,Várias companhias aéreas,GBE,2023-03-28,2023-04-04,http://kayak.com/flights/DEN-GBE/2023-03-28/2023-04-04/,1842.07,1.0
Sibiu,Roménia,1055.0,1926.66,Lufthansa,SBZ,2023-03-16,2023-03-23,http://kayak.com/flights/DEN-SBZ/2023-03-16/2023-03-23/,1926.66,1.0
Camberra,Austrália,1682.0,2269.69,Air New Zealand,CBR,2023-04-10,2023-04-17,http://kayak.com/flights/DEN-CBR/2023-04-10/2023-04-17/,2269.69,1.0
Whitehorse,Canadá,1073.0,802.62,Várias companhias aéreas,YXY,2023-09-13,2023-09-20,http://kayak.com/flights/DEN-YXY/2023-09-13/2023-09-20/,802.62,1.0
Christiansted,Ilhas Virgens Americanas,521.0,313.91,Spirit Airlines,STX,2023-04-22,2023-04-28,http://kayak.com/flights/DEN-STX/2023-04-22/2023-04-28/,313.91,1.0
Coxen Hole,Honduras,750.0,679.5,American Airlines,RTB,2024-01-07,2024-01-13,http://kayak.com/flights/DEN-RTB/2024-01-07/2024-01-13/,679.5,1.0
Castries,Santa Lúcia,1327.0,1125.92,American Airlines,UVF,2023-07-10,2023-07-17,http://kayak.com/flights/DEN-UVF/2023-07-10/2023-07-17/,1125.92,1.0
Hilton Head Island,Estados Unidos,509.0,447.36,American Airlines,HHH,2023-09-02,2023-09-09,http://kayak.com/flights/DEN-HHH/2023-09-02/2023-09-09/,447.36,1.0
Trenton,Estados Unidos,846.0,666.34,Frontier,TTN,2023-06-09,2023-06-16,http://kayak.com/flights/DEN-TTN/2023-06-09/2023-06-16/,666.34,1.0
Augusta,Estados Unidos,354.0,397.55,American Airlines,AGS,2023-04-15,2023-04-19,http://kayak.com/flights/DEN-AGS/2023-04-15/2023-04-19/,397.55,1.0
Scranton,Estados Unidos,1186.0,446.42,United Airlines,AVP,2023-09-21,2023-09-26,http://kayak.com/flights/DEN-AVP/2023-09-21/2023-09-26/,446.42,1.0
Peoria,Estados Unidos,732.0,368.42,United Airlines,PIA,2023-04-06,2023-04-13,http://kayak.com/flights/DEN-PIA/2023-04-06/2023-04-13/,368.42,1.0
Blountville,Estados Unidos,859.0,469.92,Várias companhias aéreas,TRI,2023-06-22,2023-06-26,http://kayak.com/flights/DEN-TRI/2023-06-22/2023-06-26/,469.92,1.0
Gulfport,Estados Unidos,489.0,388.15,American Airlines,GPT,2023-09-11,2023-09-15,http://kayak.com/flights/DEN-GPT/2023-09-11/2023-09-15/,388.15,1.0
Ponce,Porto Rico,624.0,390.03,JetBlue,PSE,2023-10-20,2023-10-27,http://kayak.com/flights/DEN-PSE/2023-10-20/2023-10-27/,390.03,1.0
Road Town,Ilhas Virgens Britânicas,1960.0,705.82,American Airlines,EIS,2023-10-21,2023-10-28,http://kayak.com/flights/DEN-EIS/2023-10-21/2023-10-28/,705.82,1.0
Nantucket,Estados Unidos,511.0,396.61,Delta,ACK,2023-06-13,2023-06-20,http://kayak.com/flights/DEN-ACK/2023-06-13/2023-06-20/,396.61,1.0
Hamilton,Canadá,1412.0,451.12,WestJet,YHM,2023-06-30,2023-07-05,http://kayak.com/flights/DEN-YHM/2023-06-30/2023-07-05/,451.12,1.0
Great Falls,Estados Unidos,122.0,168.23,United Airlines,GTF,2023-04-05,2023-04-12,http://kayak.com/flights/DEN-GTF/2023-04-05/2023-04-12/,168.23,1.0
Everett,Estados Unidos,621.0,676.68,Várias companhias aéreas,PAE,2023-07-05,2023-07-09,http://kayak.com/flights/DEN-PAE/2023-07-05/2023-07-09/,676.68,1.0
Abbotsford,Canadá,1305.0,371.24,WestJet,YXX,2023-05-23,2023-05-27,http://kayak.com/flights/DEN-YXX/2023-05-23/2023-05-27/,371.24,1.0
Helena,Estados Unidos,1180.0,369.36,Várias companhias aéreas,HLN,2023-04-10,2023-04-17,http://kayak.com/flights/DEN-HLN/2023-04-10/2023-04-17/,369.36,1.0
Pullman,Estados Unidos,1724.0,685.14,Várias companhias aéreas,PUW,2023-05-08,2023-05-15,http://kayak.com/flights/DEN-PUW/2023-05-08/2023-05-15/,685.14,1.0
Nanaimo,Canadá,1109.0,453.0,WestJet,YCD,2023-08-26,2023-08-30,http://kayak.com/flights/DEN-YCD/2023-08-26/2023-08-30/,453.0,1.0
Grand Junction,Estados Unidos,649.0,252.82,Várias companhias aéreas,GJT,2023-03-20,2023-03-24,http://kayak.com/flights/DEN-GJT/2023-03-20/2023-03-24/,252.82,1.0
Flagstaff,Estados Unidos,801.0,734.95,American Airlines,FLG,2023-10-20,2023-10-24,http://kayak.com/flights/DEN-FLG/2023-10-20/2023-10-24/,734.95,1.0
Santa Fé,Estados Unidos,90.0,299.81,United Airlines,SAF,2023-06-21,2023-06-28,http://kayak.com/flights/DEN-SAF/2023-06-21/2023-06-28/,299.81,1.0
