City,Country,Duration,Price,Airline,Airport,Depart,Return,Link,MinPrice,is_MinPrice
Incheon,Coreia do Sul,4070,1354.3,LOT,ICN,2023-04-01,2023-04-08,http://kayak.com/flights/EWR-ICN/2023-04-01/2023-04-08/,1354.3,1
Paris,França,1250,389.09,TAP AIR PORTUGAL,PAR,2023-11-06,2023-11-13,http://kayak.com/flights/EWR-PAR/2023-11-06/2023-11-13/,389.09,1
Los Angeles,Estados Unidos,797,139.1,Spirit Airlines,LAX,2023-05-09,2023-05-16,http://kayak.com/flights/EWR-LAX/2023-05-09/2023-05-16/,139.1,1
Copenhaga,Dinamarca,670,353.38,Icelandair,CPH,2023-10-01,2023-10-07,http://kayak.com/flights/EWR-CPH/2023-10-01/2023-10-07/,353.38,1
Miami,Estados Unidos,186,58.27,Spirit Airlines,MIA,2023-04-22,2023-04-26,http://kayak.com/flights/EWR-MIA/2023-04-22/2023-04-26/,58.27,1
São Francisco,Estados Unidos,1323,194.55,Várias companhias aéreas,SFO,2023-04-26,2023-05-03,http://kayak.com/flights/EWR-SFO/2023-04-26/2023-05-03/,194.55,1
Madrid,Espanha,1420,462.4,TAP AIR PORTUGAL,MAD,2024-02-16,2024-02-23,http://kayak.com/flights/EWR-MAD/2024-02-16/2024-02-23/,462.4,1
Boston,Estados Unidos,91,92.11,United Airlines,BOS,2023-04-20,2023-04-24,http://kayak.com/flights/EWR-BOS/2023-04-20/2023-04-24/,92.11,1
Barcelona,Espanha,1425,455.82,Scandinavian Airlines,BCN,2023-10-16,2023-10-23,http://kayak.com/flights/EWR-BCN/2023-10-16/2023-10-23/,455.82,1
Banguecoque,Tailândia,1505,841.15,United Airlines,BKK,2023-04-26,2023-05-03,http://kayak.com/flights/EWR-BKK/2023-04-26/2023-05-03/,841.15,1
Lisboa,Portugal,850,570.48,Várias companhias aéreas,LIS,2023-12-07,2023-12-12,http://kayak.com/flights/EWR-LIS/2023-12-07/2023-12-12/,570.48,1
Viena,Áustria,785,531.01,Várias companhias aéreas,VIE,2023-04-18,2023-04-24,http://kayak.com/flights/EWR-VIE/2023-04-18/2023-04-24/,531.01,1
Frankfurt,Alemanha,675,490.6,Icelandair,FRA,2023-12-06,2023-12-13,http://kayak.com/flights/EWR-FRA/2023-12-06/2023-12-13/,490.6,1
Amesterdão,Holanda,1480,396.61,Scandinavian Airlines,AMS,2023-03-20,2023-03-24,http://kayak.com/flights/EWR-AMS/2023-03-20/2023-03-24/,396.61,1
Las Vegas,Estados Unidos,944,132.52,Várias companhias aéreas,LAS,2023-04-16,2023-04-20,http://kayak.com/flights/EWR-LAS/2023-04-16/2023-04-20/,132.52,1
Atlanta,Estados Unidos,147,49.82,Spirit Airlines,ATL,2023-04-17,2023-04-21,http://kayak.com/flights/EWR-ATL/2023-04-17/2023-04-21/,49.82,1
Roma,Itália,1555,383.46,TAP AIR PORTUGAL,ROM,2023-11-24,2023-11-29,http://kayak.com/flights/EWR-ROM/2023-11-24/2023-11-29/,383.46,1
Seattle,Estados Unidos,373,223.68,United Airlines,SEA,2023-03-20,2023-03-24,http://kayak.com/flights/EWR-SEA/2023-03-20/2023-03-24/,223.68,1
Dallas,Estados Unidos,353,86.47,Spirit Airlines,DFW,2023-05-06,2023-05-10,http://kayak.com/flights/EWR-DFW/2023-05-06/2023-05-10/,86.47,1
Denver,Estados Unidos,860,156.02,Spirit Airlines,DEN,2023-04-24,2023-04-29,http://kayak.com/flights/EWR-DEN/2023-04-24/2023-04-29/,156.02,1
Chicago,Estados Unidos,433,109.97,Spirit Airlines,ORD,2023-04-18,2023-04-25,http://kayak.com/flights/EWR-ORD/2023-04-18/2023-04-25/,109.97,1
Cancún,México,843,228.38,Spirit Airlines,CUN,2023-04-15,2023-04-20,http://kayak.com/flights/EWR-CUN/2023-04-15/2023-04-20/,228.38,1
Berlim,Alemanha,1860,370.3,Scandinavian Airlines,BER,2023-10-12,2023-10-18,http://kayak.com/flights/EWR-BER/2023-10-12/2023-10-18/,370.3,1
Orlando,Estados Unidos,179,86.47,Spirit Airlines,MCO,2023-03-21,2023-03-28,http://kayak.com/flights/EWR-MCO/2023-03-21/2023-03-28/,86.47,1
Bogotá,Colômbia,1082,322.37,Spirit Airlines,BOG,2023-03-28,2023-04-04,http://kayak.com/flights/EWR-BOG/2023-03-28/2023-04-04/,322.37,1
Cidade do México,México,1296,344.92,Várias companhias aéreas,MEX,2023-03-22,2023-03-27,http://kayak.com/flights/EWR-MEX/2023-03-22/2023-03-27/,344.92,1
Munique,Alemanha,670,555.44,Icelandair,MUC,2023-10-18,2023-10-23,http://kayak.com/flights/EWR-MUC/2023-10-18/2023-10-23/,555.44,1
"Washington, D.C.",Estados Unidos,702,109.97,Spirit Airlines,WAS,2023-04-12,2023-04-19,http://kayak.com/flights/EWR-WAS/2023-04-12/2023-04-19/,109.97,1
Fort Lauderdale,Estados Unidos,185,58.27,Spirit Airlines,FLL,2023-04-15,2023-04-22,http://kayak.com/flights/EWR-FLL/2023-04-15/2023-04-22/,58.27,1
Nova Deli,Índia,1640,777.24,Turkish Airlines,DEL,2023-10-30,2023-11-05,http://kayak.com/flights/EWR-DEL/2023-10-30/2023-11-05/,777.24,1
Toronto,Canadá,100,128.76,Air Canada,YYZ,2023-07-05,2023-07-10,http://kayak.com/flights/EWR-YYZ/2023-07-05/2023-07-10/,128.76,1
Manila,Filipinas,2645,959.57,United Airlines,MNL,2023-09-13,2023-09-20,http://kayak.com/flights/EWR-MNL/2023-09-13/2023-09-20/,959.57,1
Zurique,Suíça,920,421.99,TAP AIR PORTUGAL,ZRH,2024-01-25,2024-01-31,http://kayak.com/flights/EWR-ZRH/2024-01-25/2024-01-31/,421.99,1
Atenas,Grécia,1560,560.14,Turkish Airlines,ATH,2023-10-22,2023-10-29,http://kayak.com/flights/EWR-ATH/2023-10-22/2023-10-29/,560.14,1
Dubai,Emirados Árabes Unidos,1095,701.12,Turkish Airlines,DXB,2023-05-02,2023-05-08,http://kayak.com/flights/EWR-DXB/2023-05-02/2023-05-08/,701.12,1
Filadélfia,Estados Unidos,67,139.1,United Airlines,PHL,2023-04-11,2023-04-18,http://kayak.com/flights/EWR-PHL/2023-04-11/2023-04-18/,139.1,1
Milão,Itália,1710,375.94,Scandinavian Airlines,MIL,2023-10-18,2023-10-23,http://kayak.com/flights/EWR-MIL/2023-10-18/2023-10-23/,375.94,1
Phoenix,Estados Unidos,855,175.75,Spirit Airlines,PHX,2023-05-03,2023-05-09,http://kayak.com/flights/EWR-PHX/2023-05-03/2023-05-09/,175.75,1
Minneapolis,Estados Unidos,178,167.29,Sun Country Air,MSP,2023-04-27,2023-05-01,http://kayak.com/flights/EWR-MSP/2023-04-27/2023-05-01/,167.29,1
Dublin,Irlanda,720,370.3,Icelandair,DUB,2023-10-10,2023-10-17,http://kayak.com/flights/EWR-DUB/2023-10-10/2023-10-17/,370.3,1
Tampa,Estados Unidos,505,92.11,Várias companhias aéreas,TPA,2023-04-18,2023-04-22,http://kayak.com/flights/EWR-TPA/2023-04-18/2023-04-22/,92.11,1
San Juan,Porto Rico,864,161.66,Spirit Airlines,SJU,2023-05-02,2023-05-09,http://kayak.com/flights/EWR-SJU/2023-05-02/2023-05-09/,161.66,1
Porto,Portugal,1126,416.35,KLM,OPO,2023-11-06,2023-11-10,http://kayak.com/flights/EWR-OPO/2023-11-06/2023-11-10/,416.35,1
Varsóvia,Polónia,1465,439.85,Scandinavian Airlines,WAW,2023-09-21,2023-09-26,http://kayak.com/flights/EWR-WAW/2023-09-21/2023-09-26/,439.85,1
Singapura,Singapura,1873,1063.89,United Airlines,SIN,2023-03-13,2023-03-20,http://kayak.com/flights/EWR-SIN/2023-03-13/2023-03-20/,1063.89,1
Vancouver,Canadá,830,264.1,Várias companhias aéreas,YVR,2023-05-23,2023-05-28,http://kayak.com/flights/EWR-YVR/2023-05-23/2023-05-28/,264.1,1
Oslo,Noruega,1245,399.43,Scandinavian Airlines,OSL,2023-03-22,2023-03-26,http://kayak.com/flights/EWR-OSL/2023-03-22/2023-03-26/,399.43,1
Bruxelas,Bélgica,1045,496.24,Scandinavian Airlines,BRU,2023-10-09,2023-10-16,http://kayak.com/flights/EWR-BRU/2023-10-09/2023-10-16/,496.24,1
Málaga,Espanha,1520,441.73,Scandinavian Airlines,AGP,2024-02-12,2024-02-19,http://kayak.com/flights/EWR-AGP/2024-02-12/2024-02-19/,441.73,1
Telavive,Israel,905,692.66,Icelandair,TLV,2023-05-11,2023-05-18,http://kayak.com/flights/EWR-TLV/2023-05-11/2023-05-18/,692.66,1
Palma de Maiorca,Espanha,2106,682.32,Várias companhias aéreas,PMI,2023-12-07,2023-12-12,http://kayak.com/flights/EWR-PMI/2023-12-07/2023-12-12/,682.32,1
Estocolmo,Suécia,535,387.21,Scandinavian Airlines,STO,2023-03-20,2023-03-25,http://kayak.com/flights/EWR-STO/2023-03-20/2023-03-25/,387.21,1
Istambul,Turquia,985,728.37,Delta,IST,2023-10-31,2023-11-07,http://kayak.com/flights/EWR-IST/2023-10-31/2023-11-07/,728.37,1
Dusseldorf,Alemanha,1405,506.57,Scandinavian Airlines,DUS,2023-09-19,2023-09-26,http://kayak.com/flights/EWR-DUS/2023-09-19/2023-09-26/,506.57,1
Helsínquia,Finlândia,1980,421.05,Scandinavian Airlines,HEL,2023-04-17,2023-04-23,http://kayak.com/flights/EWR-HEL/2023-04-17/2023-04-23/,421.05,1
Houston,Estados Unidos,226,85.53,Spirit Airlines,IAH,2023-04-18,2023-04-22,http://kayak.com/flights/EWR-IAH/2023-04-18/2023-04-22/,85.53,1
San José,Costa Rica,1461,231.2,Várias companhias aéreas,SJO,2023-03-25,2023-03-30,http://kayak.com/flights/EWR-SJO/2023-03-25/2023-03-30/,231.2,1
Lima,Perú,1030,293.23,Spirit Airlines,LIM,2023-04-25,2023-05-02,http://kayak.com/flights/EWR-LIM/2023-04-25/2023-05-02/,293.23,1
São Diego,Estados Unidos,1207,187.03,Várias companhias aéreas,SAN,2023-04-12,2023-04-19,http://kayak.com/flights/EWR-SAN/2023-04-12/2023-04-19/,187.03,1
Austin,Estados Unidos,240,82.71,Spirit Airlines,AUS,2023-04-11,2023-04-18,http://kayak.com/flights/EWR-AUS/2023-04-11/2023-04-18/,82.71,1
Hamburgo,Alemanha,1940,503.75,Scandinavian Airlines,HAM,2023-09-20,2023-09-27,http://kayak.com/flights/EWR-HAM/2023-09-20/2023-09-27/,503.75,1
Charlotte,Estados Unidos,123,128.76,American Airlines,CLT,2023-03-23,2023-03-27,http://kayak.com/flights/EWR-CLT/2023-03-23/2023-03-27/,128.76,1
São Paulo,Brasil,1686,558.26,Várias companhias aéreas,SAO,2023-04-20,2023-04-27,http://kayak.com/flights/EWR-SAO/2023-04-20/2023-04-27/,558.26,1
Honolulu,Estados Unidos,1347,516.91,Várias companhias aéreas,HNL,2023-04-24,2023-05-01,http://kayak.com/flights/EWR-HNL/2023-04-24/2023-05-01/,516.91,1
Nashville,Estados Unidos,152,50.76,Spirit Airlines,BNA,2023-04-09,2023-04-13,http://kayak.com/flights/EWR-BNA/2023-04-09/2023-04-13/,50.76,1
Montreal,Canadá,693,134.4,Air Canada,YUL,2023-05-03,2023-05-10,http://kayak.com/flights/EWR-YUL/2023-05-03/2023-05-10/,134.4,1
Praga,República Checa,1710,456.76,Scandinavian Airlines,PRG,2023-10-09,2023-10-16,http://kayak.com/flights/EWR-PRG/2023-10-09/2023-10-16/,456.76,1
Raleigh,Estados Unidos,113,120.3,United Airlines,RDU,2023-04-02,2023-04-08,http://kayak.com/flights/EWR-RDU/2023-04-02/2023-04-08/,120.3,1
Joanesburgo,África do Sul,1605,768.79,Ethiopian Air,JNB,2023-03-19,2023-03-23,http://kayak.com/flights/EWR-JNB/2023-03-19/2023-03-23/,768.79,1
Tóquio,Japão,2100,1112.76,Várias companhias aéreas,TYO,2023-04-12,2023-04-18,http://kayak.com/flights/EWR-TYO/2023-04-12/2023-04-18/,1112.76,1
Budapeste,Hungria,1735,514.09,Austrian Airlines,BUD,2023-03-28,2023-04-04,http://kayak.com/flights/EWR-BUD/2023-03-28/2023-04-04/,514.09,1
Salt Lake City,Estados Unidos,1383,215.23,Spirit Airlines,SLC,2023-05-03,2023-05-09,http://kayak.com/flights/EWR-SLC/2023-05-03/2023-05-09/,215.23,1
Cairo,Egito,1525,681.38,Turkish Airlines,CAI,2023-05-01,2023-05-08,http://kayak.com/flights/EWR-CAI/2023-05-01/2023-05-08/,681.38,1
Detroit,Estados Unidos,578,121.24,Spirit Airlines,DTW,2023-04-13,2023-04-20,http://kayak.com/flights/EWR-DTW/2023-04-13/2023-04-20/,121.24,1
Lyon,França,1200,888.14,Várias companhias aéreas,LYS,2023-04-24,2023-04-28,http://kayak.com/flights/EWR-LYS/2023-04-24/2023-04-28/,888.14,1
Nova Orleães,Estados Unidos,188,76.13,Spirit Airlines,MSY,2023-04-18,2023-04-22,http://kayak.com/flights/EWR-MSY/2023-04-18/2023-04-22/,76.13,1
Mumbai,Índia,940,928.56,Air India,BOM,2023-03-29,2023-04-04,http://kayak.com/flights/EWR-BOM/2023-03-29/2023-04-04/,928.56,1
Baltimore,Estados Unidos,702,109.97,Spirit Airlines,BWI,2023-04-12,2023-04-19,http://kayak.com/flights/EWR-BWI/2023-04-12/2023-04-19/,109.97,1
Veneza,Itália,1780,512.21,Scandinavian Airlines,VCE,2023-10-06,2023-10-13,http://kayak.com/flights/EWR-VCE/2023-10-06/2023-10-13/,512.21,1
Nice,França,1350,573.3,Scandinavian Airlines,NCE,2023-09-18,2023-09-23,http://kayak.com/flights/EWR-NCE/2023-09-18/2023-09-23/,573.3,1
Kuala Lumpur,Malásia,2335,809.2,ANA,KUL,2023-04-11,2023-04-18,http://kayak.com/flights/EWR-KUL/2023-04-11/2023-04-18/,809.2,1
Genebra,Suíça,695,599.62,Aer Lingus,GVA,2023-04-19,2023-04-23,http://kayak.com/flights/EWR-GVA/2023-04-19/2023-04-23/,599.62,1
Denpasar,Indonésia,3135,1132.5,Várias companhias aéreas,DPS,2024-01-31,2024-02-04,http://kayak.com/flights/EWR-DPS/2024-01-31/2024-02-04/,1132.5,1
Billund,Dinamarca,1055,501.87,Delta,BLL,2023-05-11,2023-05-16,http://kayak.com/flights/EWR-BLL/2023-05-11/2023-05-16/,501.87,1
Medellín,Colômbia,1272,328.01,Spirit Airlines,MDE,2023-04-16,2023-04-20,http://kayak.com/flights/EWR-MDE/2023-04-16/2023-04-20/,328.01,1
Cleveland,Estados Unidos,98,157.9,United Airlines,CLE,2023-04-06,2023-04-10,http://kayak.com/flights/EWR-CLE/2023-04-06/2023-04-10/,157.9,1
Nápoles,Itália,1845,512.21,Scandinavian Airlines,NAP,2023-09-18,2023-09-23,http://kayak.com/flights/EWR-NAP/2023-09-18/2023-09-23/,512.21,1
Alicante,Espanha,965,449.24,TAP AIR PORTUGAL,ALC,2023-11-09,2023-11-15,http://kayak.com/flights/EWR-ALC/2023-11-09/2023-11-15/,449.24,1
Fort Myers,Estados Unidos,188,129.7,United Airlines,RSW,2023-03-29,2023-04-05,http://kayak.com/flights/EWR-RSW/2023-03-29/2023-04-05/,129.7,1
Marselha,França,986,849.61,Air Canada,MRS,2023-11-16,2023-11-23,http://kayak.com/flights/EWR-MRS/2023-11-16/2023-11-23/,849.61,1
Hong Kong,Hong Kong,2605,1164.45,Air Canada,HKG,2023-09-19,2023-09-26,http://kayak.com/flights/EWR-HKG/2023-09-19/2023-09-26/,1164.45,1
Cracóvia,Polónia,1325,528.19,United Airlines,KRK,2023-04-11,2023-04-18,http://kayak.com/flights/EWR-KRK/2023-04-11/2023-04-18/,528.19,1
Punta Cana,República Dominicana,860,296.05,Spirit Airlines,PUJ,2023-03-29,2023-04-04,http://kayak.com/flights/EWR-PUJ/2023-03-29/2023-04-04/,296.05,1
Cidade de Ho Chi Minh,Vietname,2053,774.42,American Airlines,SGN,2023-11-03,2023-11-10,http://kayak.com/flights/EWR-SGN/2023-11-03/2023-11-10/,774.42,1
Indianápolis,Estados Unidos,640,87.41,Spirit Airlines,IND,2023-04-25,2023-04-29,http://kayak.com/flights/EWR-IND/2023-04-25/2023-04-29/,87.41,1
Jacksonville,Estados Unidos,152,106.21,United Airlines,JAX,2023-04-13,2023-04-18,http://kayak.com/flights/EWR-JAX/2023-04-13/2023-04-18/,106.21,1
Pittsburgh,Estados Unidos,76,95.87,Spirit Airlines,PIT,2023-04-11,2023-04-18,http://kayak.com/flights/EWR-PIT/2023-04-11/2023-04-18/,95.87,1
Calgary,Canadá,701,289.47,Várias companhias aéreas,YYC,2023-04-07,2023-04-13,http://kayak.com/flights/EWR-YYC/2023-04-07/2023-04-13/,289.47,1
Cidade da Guatemala,Guatemala,1622,181.39,Várias companhias aéreas,GUA,2023-04-19,2023-04-25,http://kayak.com/flights/EWR-GUA/2023-04-19/2023-04-25/,181.39,1
Edimburgo,Reino Unido,1785,546.05,Scandinavian Airlines,EDI,2023-10-09,2023-10-16,http://kayak.com/flights/EWR-EDI/2023-10-09/2023-10-16/,546.05,1
Santo Domingo,República Dominicana,1069,236.84,Spirit Airlines,SDQ,2023-05-03,2023-05-09,http://kayak.com/flights/EWR-SDQ/2023-05-03/2023-05-09/,236.84,1
Gotemburgo,Suécia,595,505.63,Scandinavian Airlines,GOT,2023-05-11,2023-05-17,http://kayak.com/flights/EWR-GOT/2023-05-11/2023-05-17/,505.63,1
West Palm Beach,Estados Unidos,194,139.1,JetBlue,PBI,2023-03-25,2023-04-01,http://kayak.com/flights/EWR-PBI/2023-03-25/2023-04-01/,139.1,1
Cincinnati,Estados Unidos,535,115.6,Várias companhias aéreas,CVG,2023-03-24,2023-03-28,http://kayak.com/flights/EWR-CVG/2023-03-24/2023-03-28/,115.6,1
Charleston,Estados Unidos,120,101.51,Spirit Airlines,CHS,2023-04-15,2023-04-19,http://kayak.com/flights/EWR-CHS/2023-04-15/2023-04-19/,101.51,1
San Antonio,Estados Unidos,1434,171.99,Spirit Airlines,SAT,2023-04-18,2023-04-25,http://kayak.com/flights/EWR-SAT/2023-04-18/2023-04-25/,171.99,1
Riga,Letónia,1235,457.7,Scandinavian Airlines,RIX,2023-05-02,2023-05-09,http://kayak.com/flights/EWR-RIX/2023-05-02/2023-05-09/,457.7,1
Taipé,Taiwan,1628,1077.05,Várias companhias aéreas,TPE,2023-08-29,2023-09-05,http://kayak.com/flights/EWR-TPE/2023-08-29/2023-09-05/,1077.05,1
Columbus,Estados Unidos,119,157.9,United Airlines,CMH,2023-04-27,2023-05-01,http://kayak.com/flights/EWR-CMH/2023-04-27/2023-05-01/,157.9,1
Buenos Aires,Argentina,2010,749.99,LATAM Airlines,BUE,2023-04-24,2023-04-28,http://kayak.com/flights/EWR-BUE/2023-04-24/2023-04-28/,749.99,1
Bucareste,Roménia,2081,543.23,American Airlines,BUH,2023-11-09,2023-11-15,http://kayak.com/flights/EWR-BUH/2023-11-09/2023-11-15/,543.23,1
St Louis,Estados Unidos,751,176.69,Várias companhias aéreas,STL,2023-04-11,2023-04-18,http://kayak.com/flights/EWR-STL/2023-04-11/2023-04-18/,176.69,1
Santa Ana,Estados Unidos,1164,203.01,Várias companhias aéreas,SNA,2023-03-29,2023-04-03,http://kayak.com/flights/EWR-SNA/2023-03-29/2023-04-03/,203.01,1
Guadalajara,México,660,365.6,Várias companhias aéreas,GDL,2023-04-27,2023-05-02,http://kayak.com/flights/EWR-GDL/2023-04-27/2023-05-02/,365.6,1
Cidade do Kansas,Estados Unidos,191,148.5,United Airlines,MCI,2023-04-13,2023-04-18,http://kayak.com/flights/EWR-MCI/2023-04-13/2023-04-18/,148.5,1
Hartford,Estados Unidos,591,302.63,United Airlines,BDL,2023-04-05,2023-04-12,http://kayak.com/flights/EWR-BDL/2023-04-05/2023-04-12/,302.63,1
Rio de Janeiro,Brasil,2015,602.44,Várias companhias aéreas,RIO,2023-04-16,2023-04-21,http://kayak.com/flights/EWR-RIO/2023-04-16/2023-04-21/,602.44,1
Estugarda,Alemanha,650,684.2,Scandinavian Airlines,STR,2023-04-19,2023-04-26,http://kayak.com/flights/EWR-STR/2023-04-19/2023-04-26/,684.2,1
Buffalo,Estados Unidos,93,110.9,United Airlines,BUF,2023-03-28,2023-04-04,http://kayak.com/flights/EWR-BUF/2023-03-28/2023-04-04/,110.9,1
Valência,Espanha,2335,660.71,SWISS,VLC,2023-04-17,2023-04-23,http://kayak.com/flights/EWR-VLC/2023-04-17/2023-04-23/,660.71,1
Montego Bay,Jamaica,541,263.16,United Airlines,MBJ,2023-04-15,2023-04-20,http://kayak.com/flights/EWR-MBJ/2023-04-15/2023-04-20/,263.16,1
Cartagena,Colômbia,853,335.52,Spirit Airlines,CTG,2023-04-16,2023-04-21,http://kayak.com/flights/EWR-CTG/2023-04-16/2023-04-21/,335.52,1
São Salvador,El Salvador,733,310.15,Spirit Airlines,SAL,2023-09-29,2023-10-03,http://kayak.com/flights/EWR-SAL/2023-09-29/2023-10-03/,310.15,1
Manágua,Nicarágua,1772,296.05,Spirit Airlines,MGA,2023-04-18,2023-04-24,http://kayak.com/flights/EWR-MGA/2023-04-18/2023-04-24/,296.05,1
Faro,Portugal,2060,473.68,Scandinavian Airlines,FAO,2023-04-16,2023-04-23,http://kayak.com/flights/EWR-FAO/2023-04-16/2023-04-23/,473.68,1
Sevilha,Espanha,755,512.21,TAP AIR PORTUGAL,SVQ,2023-11-08,2023-11-15,http://kayak.com/flights/EWR-SVQ/2023-11-08/2023-11-15/,512.21,1
Savannah,Estados Unidos,145,92.11,Allegiant Air,SAV,2023-04-17,2023-04-24,http://kayak.com/flights/EWR-SAV/2023-04-17/2023-04-24/,92.11,1
Richmond,Estados Unidos,94,171.99,United Airlines,RIC,2023-04-05,2023-04-09,http://kayak.com/flights/EWR-RIC/2023-04-05/2023-04-09/,171.99,1
Tallin,Estónia,945,436.09,Scandinavian Airlines,TLL,2023-10-07,2023-10-11,http://kayak.com/flights/EWR-TLL/2023-10-07/2023-10-11/,436.09,1
Oakland,Estados Unidos,372,161.66,Spirit Airlines,OAK,2023-05-10,2023-05-15,http://kayak.com/flights/EWR-OAK/2023-05-10/2023-05-15/,161.66,1
San Jose,Estados Unidos,596,271.62,Delta,SJC,2023-08-15,2023-08-22,http://kayak.com/flights/EWR-SJC/2023-08-15/2023-08-22/,271.62,1
Marraquexe,Marrocos,1045,791.34,Air France,RAK,2023-03-20,2023-03-27,http://kayak.com/flights/EWR-RAK/2023-03-20/2023-03-27/,791.34,1
Myrtle Beach,Estados Unidos,112,135.34,Spirit Airlines,MYR,2023-04-26,2023-05-01,http://kayak.com/flights/EWR-MYR/2023-04-26/2023-05-01/,135.34,1
Milwaukee,Estados Unidos,155,167.29,United Airlines,MKE,2023-04-22,2023-04-26,http://kayak.com/flights/EWR-MKE/2023-04-22/2023-04-26/,167.29,1
Sacramento,Estados Unidos,1609,195.49,Spirit Airlines,SMF,2023-04-26,2023-05-01,http://kayak.com/flights/EWR-SMF/2023-04-26/2023-05-01/,195.49,1
Luqa,Malta,1225,649.43,Várias companhias aéreas,MLA,2023-11-20,2023-11-25,http://kayak.com/flights/EWR-MLA/2023-11-20/2023-11-25/,649.43,1
Nantes,França,1225,930.44,Várias companhias aéreas,NTE,2023-03-21,2023-03-26,http://kayak.com/flights/EWR-NTE/2023-03-21/2023-03-26/,930.44,1
Syracuse,Estados Unidos,91,139.1,United Airlines,SYR,2023-03-30,2023-04-04,http://kayak.com/flights/EWR-SYR/2023-03-30/2023-04-04/,139.1,1
Cidade do Panamá,Panamá,1775,444.54,Várias companhias aéreas,PTY,2023-04-15,2023-04-20,http://kayak.com/flights/EWR-PTY/2023-04-15/2023-04-20/,444.54,1
Norfolk,Estados Unidos,91,120.3,United Airlines,ORF,2023-04-11,2023-04-15,http://kayak.com/flights/EWR-ORF/2023-04-11/2023-04-15/,120.3,1
Guaiaquil,Equador,1874,352.44,Spirit Airlines,GYE,2023-05-13,2023-05-19,http://kayak.com/flights/EWR-GYE/2023-05-13/2023-05-19/,352.44,1
Quito,Equador,1060,427.63,Várias companhias aéreas,UIO,2023-04-21,2023-04-25,http://kayak.com/flights/EWR-UIO/2023-04-21/2023-04-25/,427.63,1
Ontário,Estados Unidos,1069,224.62,Várias companhias aéreas,ONT,2023-04-25,2023-05-02,http://kayak.com/flights/EWR-ONT/2023-04-25/2023-05-02/,224.62,1
Bolonha,Itália,1370,568.6,Scandinavian Airlines,BLQ,2023-04-17,2023-04-24,http://kayak.com/flights/EWR-BLQ/2023-04-17/2023-04-24/,568.6,1
Sarasota,Estados Unidos,187,148.5,United Airlines,SRQ,2023-04-23,2023-04-28,http://kayak.com/flights/EWR-SRQ/2023-04-23/2023-04-28/,148.5,1
Cidade do Cabo,África do Sul,1196,1013.14,United Airlines,CPT,2023-11-01,2023-11-07,http://kayak.com/flights/EWR-CPT/2023-11-01/2023-11-07/,1013.14,1
Providence,Estados Unidos,84,139.1,United Airlines,PVD,2023-05-02,2023-05-09,http://kayak.com/flights/EWR-PVD/2023-05-02/2023-05-09/,139.1,1
San José del Cabo,México,499,289.47,United Airlines,SJD,2023-03-22,2023-03-26,http://kayak.com/flights/EWR-SJD/2023-03-22/2023-03-26/,289.47,1
Des Moines,Estados Unidos,1566,106.21,Várias companhias aéreas,DSM,2023-04-13,2023-04-18,http://kayak.com/flights/EWR-DSM/2023-04-13/2023-04-18/,106.21,1
Memphis,Estados Unidos,1093,165.42,Várias companhias aéreas,MEM,2023-04-19,2023-04-26,http://kayak.com/flights/EWR-MEM/2023-04-19/2023-04-26/,165.42,1
Asheville,Estados Unidos,130,41.36,Allegiant Air,AVL,2023-04-15,2023-04-22,http://kayak.com/flights/EWR-AVL/2023-04-15/2023-04-22/,41.36,1
Cali,Colômbia,1594,386.28,Spirit Airlines,CLO,2023-03-22,2023-03-29,http://kayak.com/flights/EWR-CLO/2023-03-22/2023-03-29/,386.28,1
Rochester,Estados Unidos,221,176.69,United Airlines,ROC,2023-04-13,2023-04-19,http://kayak.com/flights/EWR-ROC/2023-04-13/2023-04-19/,176.69,1
Reno,Estados Unidos,857,262.22,Spirit Airlines,RNO,2023-05-01,2023-05-06,http://kayak.com/flights/EWR-RNO/2023-05-01/2023-05-06/,262.22,1
Doha,Catar,1645,947.35,Turkish Airlines,DOH,2023-10-07,2023-10-14,http://kayak.com/flights/EWR-DOH/2023-10-07/2023-10-14/,947.35,1
Louisville,Estados Unidos,629,163.54,Spirit Airlines,SDF,2023-04-26,2023-05-02,http://kayak.com/flights/EWR-SDF/2023-04-26/2023-05-02/,163.54,1
Burlington,Estados Unidos,93,129.7,United Airlines,BTV,2023-04-21,2023-04-25,http://kayak.com/flights/EWR-BTV/2023-04-21/2023-04-25/,129.7,1
Portland,Estados Unidos,94,167.29,United Airlines,PWM,2023-08-23,2023-08-27,http://kayak.com/flights/EWR-PWM/2023-08-23/2023-08-27/,167.29,1
Gdansk,Polónia,790,477.44,Várias companhias aéreas,GDN,2023-05-13,2023-05-19,http://kayak.com/flights/EWR-GDN/2023-05-13/2023-05-19/,477.44,1
Vilnius,Lituânia,1025,378.76,Scandinavian Airlines,VNO,2023-10-03,2023-10-10,http://kayak.com/flights/EWR-VNO/2023-10-03/2023-10-10/,378.76,1
Albuquerque,Estados Unidos,422,236.84,American Airlines,ABQ,2023-03-29,2023-04-05,http://kayak.com/flights/EWR-ABQ/2023-03-29/2023-04-05/,236.84,1
Ottawa,Canadá,274,257.52,Porter Airlines,YOW,2023-06-22,2023-06-26,http://kayak.com/flights/EWR-YOW/2023-06-22/2023-06-26/,257.52,1
